"situation","Date","pla","somupvtsem","laimax","laisen_n","hauteur","raint","trg_n","ilevs","iamfs","ilaxs","densite","demande","Plant","Dominance","algorithm"
"usm_43",2018-09-30,"mai",1487.58057,0,0,0,0,11.1,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-09-30,"sor",1293.28674,3.35079,0.00302,2.49682,4.06432,11.1,181,226,278,5.625,1.93461,"sorghum","Principal","2.5D"
"usm_43",2018-09-30,"sor",1293.91382,3.38929,0.00462,2.49684,4.58962,11.1,181,226,278,5.625,1.98693,"sorghum","Principal","Beer"
"usm_43",2018-10-01,"mai",1506.71887,0,0,0,0,17.2,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-01,"mai",1507.44055,0,0,0,0,17.2,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-01,"sor",1309.14673,3.35758,0.00462,2.4973,6.44099,17.2,181,226,278,5.625,2.50879,"sorghum","Principal","2.5D"
"usm_43",2018-10-01,"sor",1309.7738,3.39651,0.00566,2.49732,7.11553,17.2,181,226,278,5.625,2.46563,"sorghum","Principal","Beer"
"usm_43",2018-10-02,"mai",1527.85608,0,0,0,0,20.2,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-02,"mai",1528.58704,0,0,0,0,20.2,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-02,"sor",1326.28394,3.36097,0.00566,2.49772,7.65223,20.2,181,226,278,5.625,2.60806,"sorghum","Principal","2.5D"
"usm_43",2018-10-02,"sor",1326.92029,3.39965,0.00685,2.49773,8.35849,20.2,181,226,278,5.625,2.5085,"sorghum","Principal","Beer"
"usm_43",2018-10-03,"mai",1548.33069,0,0,0,0,21,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-03,"mai",1549.07068,0,0,0,0,21,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-03,"sor",1342.75854,3.36123,0.00685,2.49809,7.98084,21,181,226,278,5.625,2.62059,"sorghum","Principal","2.5D"
"usm_43",2018-10-03,"sor",1343.40393,3.39965,0.00852,2.49811,8.68934,21,181,226,278,5.625,2.50844,"sorghum","Principal","Beer"
"usm_43",2018-10-04,"mai",1570.03845,0,0,0,0,16.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-04,"mai",1570.7865,0,0,0,0,16.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-04,"sor",1360.46631,3.36123,0.00852,2.4984,6.08813,16.3,181,226,278,5.625,2.33564,"sorghum","Principal","2.5D"
"usm_43",2018-10-04,"sor",1361.11975,3.39965,0.01024,2.49841,6.74379,16.3,181,226,278,5.625,2.31777,"sorghum","Principal","Beer"
"usm_43",2018-10-05,"mai",1591.74841,0,0,0,0,12.9,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-05,"mai",1592.49646,0,0,0,0,12.9,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-05,"sor",1378.17627,3.36123,0.01024,2.49867,4.75688,12.9,181,226,278,5.625,2.01718,"sorghum","Principal","2.5D"
"usm_43",2018-10-05,"sor",1378.82971,3.39965,0.01204,2.49868,5.33642,12.9,181,226,278,5.625,2.05434,"sorghum","Principal","Beer"
"usm_43",2018-10-06,"mai",1612.1084,0,0,0,0,20.9,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-06,"mai",1612.85645,0,0,0,0,20.9,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-06,"sor",1394.53625,3.36123,0.01204,2.4989,7.94286,20.9,181,226,278,5.625,2.55379,"sorghum","Principal","2.5D"
"usm_43",2018-10-06,"sor",1395.1897,3.39965,0.01456,2.4989,8.64426,20.9,181,226,278,5.625,2.45233,"sorghum","Principal","Beer"
"usm_43",2018-10-07,"mai",1631.82629,0,0,0,0,18.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-07,"mai",1632.5802,0,0,0,0,18.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-07,"sor",1410.25415,3.36123,0.01456,2.49907,7.04945,18.7,181,226,278,5.625,2.46039,"sorghum","Principal","2.5D"
"usm_43",2018-10-07,"sor",1410.91345,3.39965,0.01705,2.49908,7.73296,18.7,181,226,278,5.625,2.40386,"sorghum","Principal","Beer"
"usm_43",2018-10-08,"mai",1651.76892,0,0,0,0,18.6,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-08,"mai",1652.53223,0,0,0,0,18.6,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-08,"sor",1426.19678,3.36123,0.01928,2.49921,7.00823,18.6,181,226,278,5.625,0.71803,"sorghum","Principal","2.5D"
"usm_43",2018-10-08,"sor",1426.86548,3.39965,0.02243,2.49922,7.68863,18.6,181,226,278,5.625,0.71704,"sorghum","Principal","Beer"
"usm_43",2018-10-09,"mai",1672.68445,0,0,0,0,21.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-09,"mai",1673.45642,0,0,0,0,21.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-09,"sor",1443.1123,3.36123,0.02243,2.49934,8.1073,21.3,181,226,278,5.625,1.59006,"sorghum","Principal","2.5D"
"usm_43",2018-10-09,"sor",1443.78967,3.39965,0.02516,2.49934,8.80298,21.3,181,226,278,5.625,1.52217,"sorghum","Principal","Beer"
"usm_43",2018-10-10,"mai",1693.41064,0,0,0,0,21.1,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-10,"mai",1694.19092,0,0,0,0,21.1,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-10,"sor",1459.8385,3.36123,0.02516,2.49944,8.02563,21.1,181,226,278,5.625,1.56694,"sorghum","Principal","2.5D"
"usm_43",2018-10-10,"sor",1460.52417,3.39965,0.02789,2.49945,8.71859,21.1,181,226,278,5.625,1.50849,"sorghum","Principal","Beer"
"usm_43",2018-10-11,"mai",1715.86121,0,0,0,0,18.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-11,"mai",1716.6499,0,0,0,0,18.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-11,"sor",1478.28906,3.36123,0.02789,2.49953,7.04889,18.7,181,226,278,5.625,1.41136,"sorghum","Principal","2.5D"
"usm_43",2018-10-11,"sor",1478.98315,3.39965,0.03162,2.49954,7.72481,18.7,181,226,278,5.625,1.40047,"sorghum","Principal","Beer"
"usm_43",2018-10-12,"mai",1737.97119,0,0,0,0,20.1,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-12,"mai",1738.75989,0,0,0,0,20.1,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-12,"sor",1496.39905,3.36123,0.03162,2.49962,7.61672,20.1,181,226,278,5.625,1.45083,"sorghum","Principal","2.5D"
"usm_43",2018-10-12,"sor",1497.09314,3.39965,0.03624,2.49962,8.30035,20.1,181,226,278,5.625,1.42093,"sorghum","Principal","Beer"
"usm_43",2018-10-13,"mai",1760.88745,0,0,0,0,19.2,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-13,"mai",1761.68481,0,0,0,0,19.2,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-13,"sor",1515.31531,3.36123,0.03624,2.49968,7.25008,19.2,181,226,278,5.625,1.36769,"sorghum","Principal","2.5D"
"usm_43",2018-10-13,"sor",1516.01807,3.39965,0.04104,2.49969,7.92591,19.2,181,226,278,5.625,1.35683,"sorghum","Principal","Beer"
"usm_43",2018-10-14,"mai",1781.91553,0,0,0,0,20.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-14,"mai",1782.72351,0,0,0,0,20.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-14,"sor",1532.34338,3.36123,0.04104,2.49974,7.86051,20.7,181,226,278,5.625,1.45541,"sorghum","Principal","2.5D"
"usm_43",2018-10-14,"sor",1533.05676,3.39965,0.04691,2.49974,8.54144,20.7,181,226,278,5.625,1.42253,"sorghum","Principal","Beer"
"usm_43",2018-10-15,"mai",1803.42554,0,0,0,0,16.5,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-15,"mai",1804.23352,0,0,0,0,16.5,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-15,"sor",1549.85339,3.36123,0.04691,2.49978,6.16391,16.5,181,226,278,5.625,1.24792,"sorghum","Principal","2.5D"
"usm_43",2018-10-15,"sor",1550.56677,3.39965,0.05437,2.49978,6.80465,16.5,181,226,278,5.625,1.2846,"sorghum","Principal","Beer"
"usm_43",2018-10-16,"mai",1824.04883,0,0,0,0,18.6,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-16,"mai",1824.86609,0,0,0,0,18.6,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-16,"sor",1566.47668,3.36123,0.06332,2.49982,6.99799,18.6,181,226,278,5.625,1.35838,"sorghum","Principal","2.5D"
"usm_43",2018-10-16,"sor",1567.19934,3.39965,0.06332,2.49982,7.6656,18.6,181,226,278,5.625,1.36647,"sorghum","Principal","Beer"
"usm_43",2018-10-17,"mai",1845.84521,0,0,0,0,21.2,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-17,"mai",1846.6709,0,0,0,0,21.2,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-17,"sor",1584.27307,3.36123,0.07041,2.49985,8.05428,21.2,181,226,278,5.625,1.39397,"sorghum","Principal","2.5D"
"usm_43",2018-10-17,"sor",1585.00415,3.39965,0.07974,2.49985,8.72638,21.2,181,226,278,5.625,1.36446,"sorghum","Principal","Beer"
"usm_43",2018-10-18,"mai",1867.94543,0,0,0,0,20.1,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-18,"mai",1868.78015,0,0,0,0,20.1,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-18,"sor",1602.37329,3.36123,0.07974,2.49987,7.6006,20.1,181,226,278,5.625,1.34649,"sorghum","Principal","2.5D"
"usm_43",2018-10-18,"sor",1603.1134,3.39965,0.08863,2.49988,8.26803,20.1,181,226,278,5.625,1.33692,"sorghum","Principal","Beer"
"usm_43",2018-10-19,"mai",1890.80542,0,0,0,0,18.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-19,"mai",1891.64014,0,0,0,0,18.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-19,"sor",1621.23328,3.36123,0.08863,2.4999,6.86862,18.3,181,226,278,5.625,1.24018,"sorghum","Principal","2.5D"
"usm_43",2018-10-19,"sor",1621.97339,3.39965,0.10059,2.4999,7.52074,18.3,181,226,278,5.625,1.26043,"sorghum","Principal","Beer"
"usm_43",2018-10-20,"mai",1913.16541,0,0,0,0,15.5,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-20,"mai",1914.00012,0,0,0,0,15.5,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-20,"sor",1639.59326,3.36123,0.10059,2.49992,5.74968,15.5,181,226,278,5.625,1.09503,"sorghum","Principal","2.5D"
"usm_43",2018-10-20,"sor",1640.33337,3.39965,0.11219,2.49992,6.36433,15.5,181,226,278,5.625,1.15532,"sorghum","Principal","Beer"
"usm_43",2018-10-21,"mai",1935.27539,0,0,0,0,21.5,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-21,"mai",1936.11011,0,0,0,0,21.5,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-21,"sor",1657.70325,3.36123,0.11219,2.49993,8.16128,21.5,181,226,278,5.625,1.33258,"sorghum","Principal","2.5D"
"usm_43",2018-10-21,"sor",1658.44336,3.39965,0.12606,2.49993,8.81842,21.5,181,226,278,5.625,1.31214,"sorghum","Principal","Beer"
"usm_43",2018-10-22,"mai",1957.47571,0,0,0,0,20.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-22,"mai",1958.31775,0,0,0,0,20.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-22,"sor",1675.90356,3.36123,0.12606,2.49994,7.82671,20.7,181,226,278,5.625,1.30681,"sorghum","Principal","2.5D"
"usm_43",2018-10-22,"sor",1676.651,3.39965,0.14081,2.49994,8.48045,20.7,181,226,278,5.625,1.30002,"sorghum","Principal","Beer"
"usm_43",2018-10-23,"mai",1980.15405,0,0,0,0,16.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-23,"mai",1981.00391,0,0,0,0,16.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-23,"sor",1694.58191,3.36123,0.14078,2.49995,6.20959,16.7,181,226,278,5.625,1.13252,"sorghum","Principal","2.5D"
"usm_43",2018-10-23,"sor",1695.33716,3.39965,0.15766,2.49995,6.83254,16.7,181,226,278,5.625,1.18219,"sorghum","Principal","Beer"
"usm_43",2018-10-24,"mai",2002.26404,0,0,0,0,19.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-24,"mai",2003.11389,0,0,0,0,19.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-24,"sor",1712.69189,3.36123,0.17613,2.49996,7.39295,19.7,181,226,278,5.625,1.26985,"sorghum","Principal","2.5D"
"usm_43",2018-10-24,"sor",1713.44714,3.39965,0.17619,2.49996,8.04789,19.7,181,226,278,5.625,1.28308,"sorghum","Principal","Beer"
"usm_43",2018-10-25,"mai",2025.12402,0,0,0,0,19.9,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-25,"mai",2025.97388,0,0,0,0,19.9,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-25,"sor",1731.55188,3.36123,0.19911,2.49997,7.46143,19.9,181,226,278,5.625,1.24633,"sorghum","Principal","2.5D"
"usm_43",2018-10-25,"sor",1732.30713,3.39965,0.19918,2.49997,8.11427,19.9,181,226,278,5.625,1.25905,"sorghum","Principal","Beer"
"usm_43",2018-10-26,"mai",2048.13403,0,0,0,0,20.4,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-26,"mai",2048.98389,0,0,0,0,20.4,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-26,"sor",1750.56189,3.36123,0.22034,2.49997,7.65223,20.4,181,226,278,5.625,1.2517,"sorghum","Principal","2.5D"
"usm_43",2018-10-26,"sor",1751.31714,3.39965,0.24675,2.49997,8.28482,20.4,181,226,278,5.625,1.2593,"sorghum","Principal","Beer"
"usm_43",2018-10-27,"mai",2071.39404,0,0,0,0,17.5,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-27,"mai",2072.2439,0,0,0,0,17.5,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-27,"sor",1769.8219,3.36123,0.24659,2.49998,6.47544,17.5,181,226,278,5.625,1.14056,"sorghum","Principal","2.5D"
"usm_43",2018-10-27,"sor",1770.57715,3.39965,0.27774,2.49998,7.08792,17.5,181,226,278,5.625,1.18626,"sorghum","Principal","Beer"
"usm_43",2018-10-28,"mai",2094.65405,0,0,0,0,19.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-28,"mai",2095.50391,0,0,0,0,19.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-28,"sor",1789.08191,3.36123,0.27757,2.49998,7.17524,19.3,181,226,278,5.625,1.21218,"sorghum","Principal","2.5D"
"usm_43",2018-10-28,"sor",1789.83716,3.39965,0.30627,2.49998,7.79713,19.3,181,226,278,5.625,1.23778,"sorghum","Principal","Beer"
"usm_43",2018-10-29,"mai",2117.66406,0,0,0,0,11.6,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-29,"mai",2118.51392,0,0,0,0,11.6,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-29,"sor",1808.09192,3.36123,0.30608,2.49999,4.16873,11.6,181,226,278,5.625,0.8407,"sorghum","Principal","2.5D"
"usm_43",2018-10-29,"sor",1808.84717,3.39965,0.34009,2.49999,4.6719,11.6,181,226,278,5.625,0.95049,"sorghum","Principal","Beer"
"usm_43",2018-10-30,"mai",2139.77417,0,0,0,0,17,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-30,"mai",2140.62402,0,0,0,0,17,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-30,"sor",1826.2019,3.36123,0.33981,2.49999,2.60969,17,181,226,278,5.625,0.60924,"sorghum","Principal","2.5D"
"usm_43",2018-10-30,"sor",1826.95715,3.39965,0.38187,2.49999,6.81989,17,181,226,278,5.625,1.26637,"sorghum","Principal","Beer"
"usm_43",2018-10-31,"mai",2139.77417,0,0,0,0,17,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-10-31,"mai",2140.62402,0,0,0,0,17,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-10-31,"sor",1826.2019,3.36123,0,0,0,17,181,226,278,5.625,0.62256,"sorghum","Principal","2.5D"
"usm_43",2018-10-31,"sor",1826.95715,3.39965,0,0,0,17,181,226,278,5.625,1.23141,"sorghum","Principal","Beer"
"usm_43",2018-11-01,"mai",2139.77417,0,0,0,0,17.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-01,"mai",2140.62402,0,0,0,0,17.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-01,"sor",1826.2019,3.36123,0,0,0,17.7,181,226,278,5.625,0.45781,"sorghum","Principal","2.5D"
"usm_43",2018-11-01,"sor",1826.95715,3.39965,0,0,0,17.7,181,226,278,5.625,0.93844,"sorghum","Principal","Beer"
"usm_43",2018-11-02,"mai",2139.77417,0,0,0,0,20.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-02,"mai",2140.62402,0,0,0,0,20.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-02,"sor",1826.2019,3.36123,0,0,0,20.3,181,226,278,5.625,0.60568,"sorghum","Principal","2.5D"
"usm_43",2018-11-02,"sor",1826.95715,3.39965,0,0,0,20.3,181,226,278,5.625,1.20365,"sorghum","Principal","Beer"
"usm_43",2018-11-03,"mai",2139.77417,0,0,0,0,20.2,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-03,"mai",2140.62402,0,0,0,0,20.2,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-03,"sor",1826.2019,3.36123,0,0,0,20.2,181,226,278,5.625,0.45781,"sorghum","Principal","2.5D"
"usm_43",2018-11-03,"sor",1826.95715,3.39965,0,0,0,20.2,181,226,278,5.625,0.93844,"sorghum","Principal","Beer"
"usm_43",2018-11-04,"mai",2139.77417,0,0,0,0,19.9,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-04,"mai",2140.62402,0,0,0,0,19.9,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-04,"sor",1826.2019,3.36123,0,0,0,19.9,181,226,278,5.625,0.60568,"sorghum","Principal","2.5D"
"usm_43",2018-11-04,"sor",1826.95715,3.39965,0,0,0,19.9,181,226,278,5.625,1.20365,"sorghum","Principal","Beer"
"usm_43",2018-11-05,"mai",2139.77417,0,0,0,0,18.4,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-05,"mai",2140.62402,0,0,0,0,18.4,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-05,"sor",1826.2019,3.36123,0,0,0,18.4,181,226,278,5.625,0.45781,"sorghum","Principal","2.5D"
"usm_43",2018-11-05,"sor",1826.95715,3.39965,0,0,0,18.4,181,226,278,5.625,0.93844,"sorghum","Principal","Beer"
"usm_43",2018-11-06,"mai",2139.77417,0,0,0,0,18.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-06,"mai",2140.62402,0,0,0,0,18.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-06,"sor",1826.2019,3.36123,0,0,0,18.3,181,226,278,5.625,0.60568,"sorghum","Principal","2.5D"
"usm_43",2018-11-06,"sor",1826.95715,3.39965,0,0,0,18.3,181,226,278,5.625,1.20365,"sorghum","Principal","Beer"
"usm_43",2018-11-07,"mai",2139.77417,0,0,0,0,18.7,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-07,"mai",2140.62402,0,0,0,0,18.7,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-07,"sor",1826.2019,3.36123,0,0,0,18.7,181,226,278,5.625,0.45781,"sorghum","Principal","2.5D"
"usm_43",2018-11-07,"sor",1826.95715,3.39965,0,0,0,18.7,181,226,278,5.625,0.93844,"sorghum","Principal","Beer"
"usm_43",2018-11-08,"mai",2139.77417,0,0,0,0,18.3,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-08,"mai",2140.62402,0,0,0,0,18.3,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-08,"sor",1826.2019,3.36123,0,0,0,18.3,181,226,278,5.625,0.60568,"sorghum","Principal","2.5D"
"usm_43",2018-11-08,"sor",1826.95715,3.39965,0,0,0,18.3,181,226,278,5.625,1.20365,"sorghum","Principal","Beer"
"usm_43",2018-11-09,"mai",2139.77417,0,0,0,0,20.2,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-09,"mai",2140.62402,0,0,0,0,20.2,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-09,"sor",1826.2019,3.36123,0,0,0,20.2,181,226,278,5.625,0.45781,"sorghum","Principal","2.5D"
"usm_43",2018-11-09,"sor",1826.95715,3.39965,0,0,0,20.2,181,226,278,5.625,0.93844,"sorghum","Principal","Beer"
"usm_43",2018-11-10,"mai",2139.77417,0,0,0,0,19.9,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-10,"mai",2140.62402,0,0,0,0,19.9,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-10,"sor",1826.2019,3.36123,0,0,0,19.9,181,226,278,5.625,0.60568,"sorghum","Principal","2.5D"
"usm_43",2018-11-10,"sor",1826.95715,3.39965,0,0,0,19.9,181,226,278,5.625,1.20365,"sorghum","Principal","Beer"
"usm_43",2018-11-11,"mai",2139.77417,0,0,0,0,19,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-11,"mai",2140.62402,0,0,0,0,19,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-11,"sor",1826.2019,3.36123,0,0,0,19,181,226,278,5.625,0.45781,"sorghum","Principal","2.5D"
"usm_43",2018-11-11,"sor",1826.95715,3.39965,0,0,0,19,181,226,278,5.625,0.93844,"sorghum","Principal","Beer"
"usm_43",2018-11-12,"mai",2139.77417,0,0,0,0,19.4,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-12,"mai",2140.62402,0,0,0,0,19.4,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-12,"sor",1826.2019,3.36123,0,0,0,19.4,181,226,278,5.625,0.60568,"sorghum","Principal","2.5D"
"usm_43",2018-11-12,"sor",1826.95715,3.39965,0,0,0,19.4,181,226,278,5.625,1.20365,"sorghum","Principal","Beer"
"usm_43",2018-11-13,"mai",2139.77417,0,0,0,0,19.1,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-13,"mai",2140.62402,0,0,0,0,19.1,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-13,"sor",1826.2019,3.36123,0,0,0,19.1,181,226,278,5.625,0.45781,"sorghum","Principal","2.5D"
"usm_43",2018-11-13,"sor",1826.95715,3.39965,0,0,0,19.1,181,226,278,5.625,0.93844,"sorghum","Principal","Beer"
"usm_43",2018-11-14,"mai",2139.77417,0,0,0,0,19,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-14,"mai",2140.62402,0,0,0,0,19,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-14,"sor",1826.2019,3.36123,0,0,0,19,181,226,278,5.625,0.60568,"sorghum","Principal","2.5D"
"usm_43",2018-11-14,"sor",1826.95715,3.39965,0,0,0,19,181,226,278,5.625,1.20365,"sorghum","Principal","Beer"
"usm_43",2018-11-15,"mai",2139.77417,0,0,0,0,18.9,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-15,"mai",2140.62402,0,0,0,0,18.9,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-15,"sor",1826.2019,3.36123,0,0,0,18.9,181,226,278,5.625,0.45781,"sorghum","Principal","2.5D"
"usm_43",2018-11-15,"sor",1826.95715,3.39965,0,0,0,18.9,181,226,278,5.625,0.93844,"sorghum","Principal","Beer"
"usm_43",2018-11-16,"mai",2139.77417,0,0,0,0,18.8,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-16,"mai",2140.62402,0,0,0,0,18.8,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-16,"sor",1826.2019,3.36123,0,0,0,18.8,181,226,278,5.625,0.60568,"sorghum","Principal","2.5D"
"usm_43",2018-11-16,"sor",1826.95715,3.39965,0,0,0,18.8,181,226,278,5.625,1.20365,"sorghum","Principal","Beer"
"usm_43",2018-11-17,"mai",2139.77417,0,0,0,0,17,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-17,"mai",2140.62402,0,0,0,0,17,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-17,"sor",1826.2019,3.36123,0,0,0,17,181,226,278,5.625,0.45781,"sorghum","Principal","2.5D"
"usm_43",2018-11-17,"sor",1826.95715,3.39965,0,0,0,17,181,226,278,5.625,0.93844,"sorghum","Principal","Beer"
"usm_43",2018-11-18,"mai",2139.77417,0,0,0,0,14.9,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
"usm_43",2018-11-18,"mai",2140.62402,0,0,0,0,14.9,NA,NA,NA,6.25,0.01,"maize","Associated","Beer"
"usm_43",2018-11-18,"sor",1826.2019,3.36123,0,0,0,14.9,181,226,278,5.625,0.60568,"sorghum","Principal","2.5D"
"usm_43",2018-11-18,"sor",1826.95715,3.39965,0,0,0,14.9,181,226,278,5.625,1.20365,"sorghum","Principal","Beer"
"usm_43",2018-11-19,"mai",2139.77417,0,0,0,0,16.2,NA,NA,NA,6.25,0.01,"maize","Associated","2.5D"
